year,month,day,hour,minute,kwm2,temp,rh
1999,6,3,15,50,664.1,31.17,54.31
1999,6,3,15,55,621.7,31.46,53.4
1999,6,3,16,0,543.4,31.57,52.87
1999,6,3,16,5,595.8,31.51,52.66
1999,6,3,16,10,548.5,31.38,52.41
1999,6,3,16,15,502,31.5,50.46
1999,6,3,16,20,538.9,31.51,50.3
1999,6,3,16,25,521.9,31.6,50.04
1999,6,3,16,30,498.3,31.55,50
1999,6,3,16,35,448.5,31.36,51.76
1999,6,3,16,40,319.2,31.36,52.55
1999,6,3,16,45,449.1,31.32,51.5
1999,6,3,16,50,291.5,31.26,51.02
1999,6,3,16,55,402.5,31.26,50.86
1999,6,3,17,0,416.5,31.42,50.46
1999,6,3,17,5,397.7,31.55,49.63
1999,6,3,17,10,373.4,31.57,49.03
1999,6,3,17,15,361.1,31.47,49.25
1999,6,3,17,20,345.9,31.42,46.38
1999,6,3,17,25,328.7,31.34,47.44
1999,6,3,17,30,309.9,31.32,49.45
1999,6,3,17,35,294.6,31.24,51.18
1999,6,3,17,40,283.4,31.24,50.35
1999,6,3,17,45,273.6,31.23,49.99
1999,6,3,17,50,259.7,31.24,49.26
1999,6,3,17,55,209.8,31.33,49.06
1999,6,3,18,0,122.2,31.26,49.66
1999,6,3,18,5,106.8,30.97,50.65
1999,6,3,18,10,168.6,30.9,51.21
1999,6,3,18,15,168.2,30.87,52.37
1999,6,3,18,20,168.7,30.88,52.51
1999,6,3,18,25,158.5,30.87,52.81
1999,6,3,18,30,140.3,30.84,53.6
1999,6,3,18,35,124.3,30.84,54.84
1999,6,3,18,40,105.7,30.71,55.1
1999,6,3,18,45,93.1,30.5,56.17
1999,6,3,18,50,77.8,30.38,57.47
1999,6,3,18,55,62.35,30.26,59.22
1999,6,3,19,0,49.17,30.03,61.03
1999,6,3,19,5,35.01,29.85,62.69
1999,6,3,19,10,16.6,29.65,63.67
1999,6,3,19,15,11.66,29.53,64.76
1999,6,3,19,20,8.05,29.38,65.18
1999,6,3,19,25,5.73,29.24,65.6
1999,6,3,19,30,3.28,29.12,66.19
1999,6,3,19,35,1.8,28.99,66.45
1999,6,3,19,40,1.16,28.85,67.08
1999,6,3,19,45,0.57,28.77,67.56
1999,6,3,19,50,0.42,28.68,67.85
1999,6,3,19,55,0.29,28.59,68.34
1999,6,3,20,0,0.34,28.49,68.85
1999,6,3,20,5,0.25,28.39,69.48
1999,6,3,20,10,0.27,28.29,70.1
1999,6,3,20,15,0.24,28.2,70.5
1999,6,3,20,20,0.24,28.13,70.8
1999,6,3,20,25,0.23,28.05,70.9
1999,6,3,20,30,0.27,27.97,71
1999,6,3,20,35,0.24,27.9,71.3
1999,6,3,20,40,0.23,27.79,71.3
1999,6,3,20,45,0.21,27.67,71.4
1999,6,3,20,50,0.19,27.59,71.1
1999,6,3,20,55,0.22,27.46,70.8
1999,6,3,21,0,0.17,27.37,70.8
1999,6,3,21,5,0.2,27.29,70.4
1999,6,3,21,10,0.17,27.21,69.96
1999,6,3,21,15,0.2,27.12,70.2
1999,6,3,21,20,0.18,26.99,71.1
1999,6,3,21,25,0.15,26.84,71.8
1999,6,3,21,30,0.15,26.72,72.9
1999,6,3,21,35,0.15,26.62,73.8
1999,6,3,21,40,0.11,26.49,74.8
1999,6,3,21,45,0.14,26.39,75.8
1999,6,3,21,50,0.13,26.32,76.6
1999,6,3,21,55,0.11,26.26,77.4
1999,6,3,22,0,0.1,26.13,77.9
1999,6,3,22,5,0.1,26.02,78.6
1999,6,3,22,10,0.11,25.88,79.1
1999,6,3,22,15,0.11,25.78,79.7
1999,6,3,22,20,0.07,25.7,80.3
1999,6,3,22,25,0.09,25.67,80.8
1999,6,3,22,30,0.09,25.59,81.2
1999,6,3,22,35,0.09,25.48,82.1
1999,6,3,22,40,0.07,25.47,82.5
1999,6,3,22,45,0.09,25.46,83.1
1999,6,3,22,50,0.06,25.43,83.4
1999,6,3,22,55,0.05,25.38,83.8
1999,6,3,23,0,0.05,25.32,84.3
1999,6,3,23,5,0.09,25.25,85
1999,6,3,23,10,0.04,25.16,85.5
1999,6,3,23,15,0.06,25.08,86
1999,6,3,23,20,0.02,25.04,86.5
1999,6,3,23,25,0.06,24.98,87
1999,6,3,23,30,0.02,24.93,87.7
1999,6,3,23,35,0.05,24.89,88.1
1999,6,3,23,40,0.03,24.84,88.5
1999,6,3,23,45,0.05,24.79,88.9
1999,6,3,23,50,0.04,24.71,89.2
1999,6,3,23,55,0.03,24.64,89.8
1999,6,4,0,0,0.01,24.58,90.6
1999,6,4,0,5,0.01,24.51,91.1
1999,6,4,0,10,0.04,24.46,91.7
1999,6,4,0,15,0.03,24.42,92
1999,6,4,0,20,0.02,24.36,92.5
1999,6,4,0,25,0.03,24.34,93
1999,6,4,0,30,0,24.34,93.3
1999,6,4,0,35,0.02,24.33,93.4
1999,6,4,0,40,0.02,24.34,93.8
1999,6,4,0,45,0.01,24.31,94.1
1999,6,4,0,50,0.02,24.3,94.3
1999,6,4,0,55,0.03,24.3,94.5
1999,6,4,1,0,0.03,24.27,94.7
1999,6,4,1,5,0.02,24.29,94.9
1999,6,4,1,10,0.03,24.25,94.8
1999,6,4,1,15,0.03,24.2,95.1
1999,6,4,1,20,0.03,24.15,95.4
1999,6,4,1,25,0.01,24.13,95.5
1999,6,4,1,30,0,24.13,95.7
1999,6,4,1,35,0.02,24.16,95.5
1999,6,4,1,40,0.02,24.16,95.4
1999,6,4,1,45,0.01,24.16,95.5
1999,6,4,1,50,0,24.19,95.5
1999,6,4,1,55,0.02,24.24,95.3
1999,6,4,2,0,0.03,24.27,95.4
1999,6,4,2,5,0,24.28,95.2
1999,6,4,2,10,0.02,24.34,95.2
1999,6,4,2,15,0.03,24.36,95.3
1999,6,4,2,20,0.02,24.4,95.1
1999,6,4,2,25,0.03,24.44,94.9
1999,6,4,2,30,0,24.43,94.3
1999,6,4,2,35,0.01,24.42,93.8
1999,6,4,2,40,0,24.45,93.6
1999,6,4,2,45,0.01,24.44,93.3
1999,6,4,2,50,0,24.42,93
1999,6,4,2,55,0.03,24.44,92.7
1999,6,4,3,0,0.01,24.45,92.4
1999,6,4,3,5,0,24.47,92.3
1999,6,4,3,10,0.03,24.49,92.1
1999,6,4,3,15,0.01,24.47,92.2
1999,6,4,3,20,0.01,24.5,92.1
1999,6,4,3,25,0.01,24.53,91.9
1999,6,4,3,30,0.01,24.51,91.7
1999,6,4,3,35,0.02,24.5,91.6
1999,6,4,3,40,0,24.53,91.4
1999,6,4,3,45,0.01,24.54,91.5
1999,6,4,3,50,0.02,24.54,91.8
1999,6,4,3,55,0.02,24.57,92
1999,6,4,4,0,0.02,24.54,92.1
1999,6,4,4,5,0.01,24.54,92.3
1999,6,4,4,10,0,24.53,92.4
1999,6,4,4,15,0.01,24.57,92
1999,6,4,4,20,0.02,24.55,91.8
1999,6,4,4,25,0.01,24.53,92.1
1999,6,4,4,30,0.02,24.52,92
1999,6,4,4,35,0.02,24.49,92.3
1999,6,4,4,40,0.01,24.44,92.3
1999,6,4,4,45,0.01,24.43,92.5
1999,6,4,4,50,0,24.45,92.7
1999,6,4,4,55,0.01,24.45,92.9
1999,6,4,5,0,0,24.43,92.8
1999,6,4,5,5,0.02,24.41,93.1
1999,6,4,5,10,0.06,24.39,93.4
1999,6,4,5,15,0.18,24.4,93.7
1999,6,4,5,20,0.49,24.36,94.1
1999,6,4,5,25,0.93,24.33,94.7
1999,6,4,5,30,1.74,24.3,94.9
1999,6,4,5,35,3.38,24.26,95.1
1999,6,4,5,40,4.72,24.27,94.7
1999,6,4,5,45,7.21,24.27,95
1999,6,4,5,50,14.19,24.25,95.3
1999,6,4,5,55,14.04,24.27,95.5
1999,6,4,6,0,19.69,24.25,95.4
1999,6,4,6,5,27.88,24.26,95.3
1999,6,4,6,10,28.35,24.3,95.1
1999,6,4,6,15,24.87,24.31,94.8
1999,6,4,6,20,33.88,24.26,95.2
1999,6,4,6,25,68.37,24.25,95.7
1999,6,4,6,30,58.2,24.28,95.6
1999,6,4,6,35,47.42,24.3,95.5
1999,6,4,6,40,68.67,24.33,95.4
1999,6,4,6,45,55.45,24.37,95
1999,6,4,6,50,92.3,24.43,94.7
1999,6,4,6,55,79.7,24.48,94.5
1999,6,4,7,0,120.2,24.58,94
1999,6,4,7,5,79.1,24.64,93.2
1999,6,4,7,10,142.7,24.66,93.1
1999,6,4,7,15,210.9,24.73,92.7
1999,6,4,7,20,198.6,24.88,91.7
1999,6,4,7,25,269.4,24.95,91.4
1999,6,4,7,30,433.1,25.12,90.3
1999,6,4,7,35,428.5,25.36,88.8
1999,6,4,7,40,385.6,25.51,87.5
1999,6,4,7,45,517.7,25.59,86.8
1999,6,4,7,50,536.1,25.87,84.6
1999,6,4,7,55,362.4,26.05,83.8
1999,6,4,8,0,277,25.92,83.5
1999,6,4,8,5,225.3,25.85,84.9
1999,6,4,8,10,141.3,25.83,84.6
1999,6,4,8,15,264.4,25.82,83.9
1999,6,4,8,20,488.9,25.99,83.9
1999,6,4,8,25,445.4,26.37,82.6
1999,6,4,8,30,349.2,26.48,81.7
1999,6,4,8,35,176.8,26.33,81.9
1999,6,4,8,40,130,26.04,83.1
1999,6,4,8,45,145,25.9,84.4
1999,6,4,8,50,188.8,25.91,84.3
1999,6,4,8,55,206.9,25.93,84.5
1999,6,4,9,0,268.1,26.04,83.8
1999,6,4,9,5,606.8,26.28,82.7
1999,6,4,9,10,586.7,26.59,81
1999,6,4,9,15,610.6,26.83,80
1999,6,4,9,20,679.2,27.04,78.9
1999,6,4,9,25,747,27.37,77.3
1999,6,4,9,30,757,27.61,75.7
1999,6,4,9,35,827,27.71,74.8
1999,6,4,9,40,821,27.8,73.5
1999,6,4,9,45,484.6,28.24,71.8
1999,6,4,9,50,264.1,28.15,70.3
1999,6,4,9,55,575.3,27.85,70.4
1999,6,4,10,0,506.6,27.99,69.6
1999,6,4,10,5,773,28.08,68.72
1999,6,4,10,10,751,28.29,68.14
1999,6,4,10,15,609.7,28.55,67.87
1999,6,4,10,20,817,28.63,67.7
1999,6,4,10,25,823,28.78,66.68
1999,6,4,10,30,742,28.74,67.36
1999,6,4,10,35,703,28.94,66.95
1999,6,4,10,40,762,28.9,67.56
1999,6,4,10,45,634.7,28.78,68.75
1999,6,4,10,50,880,28.85,68.32
1999,6,4,10,55,435.9,29.2,67.51
1999,6,4,11,0,234.1,28.93,68.06
1999,6,4,11,5,356,28.71,69.31
1999,6,4,11,10,903,28.65,70.2
1999,6,4,11,15,932,29.04,68.85
1999,6,4,11,20,858,29.36,66.89
1999,6,4,11,25,792,29.52,64.73
1999,6,4,11,30,773,29.65,64.15
1999,6,4,11,35,946,29.53,65.86
1999,6,4,11,40,758,29.61,65.36
1999,6,4,11,45,668.3,29.84,63.98
1999,6,4,11,50,864,29.88,62.82
1999,6,4,11,55,911,30.19,59.92
1999,6,4,12,0,910,30.54,57.44
1999,6,4,12,5,911,30.46,57.01
1999,6,4,12,10,910,30.57,57.87
1999,6,4,12,15,930,30.78,57.57
1999,6,4,12,20,956,30.42,58.52
1999,6,4,12,25,795,30.5,58.57
1999,6,4,12,30,734,30.72,57.67
1999,6,4,12,35,990,31,57.26
1999,6,4,12,40,1012,31.06,56.62
1999,6,4,12,45,994,31.31,55.8
1999,6,4,12,50,438.3,31.39,55.88
1999,6,4,12,55,644.9,31.2,56.15
1999,6,4,13,0,853,31.39,56.25
1999,6,4,13,5,609.7,31.41,56.32
1999,6,4,13,10,409.2,31.28,56.26
1999,6,4,13,15,696.7,31.4,56.46
1999,6,4,13,20,878,31.62,55.3
1999,6,4,13,25,824,31.3,56.51
1999,6,4,13,30,261.1,31.37,58.18
1999,6,4,13,35,752,30.99,59.16
1999,6,4,13,40,980,31.09,59.65
1999,6,4,13,45,741,31.19,58.7
1999,6,4,13,50,864,31.03,59.58
1999,6,4,13,55,520.7,31.17,59.11
1999,6,4,14,0,727,31.11,58.23
1999,6,4,14,5,725,30.99,57.76
1999,6,4,14,10,884,31.19,57.84
1999,6,4,14,15,470,31.42,58.11
1999,6,4,14,20,636.6,31.17,58.44
1999,6,4,14,25,539.7,31.13,58.69
1999,6,4,14,30,874,31.32,58.93
1999,6,4,14,35,857,31.38,58.44
1999,6,4,14,40,641.9,31.61,57.62
1999,6,4,14,45,851,31.77,56.52
1999,6,4,14,50,706,31.89,55.94
1999,6,4,14,55,832,31.95,55.72
1999,6,4,15,0,398.3,31.95,53.54
1999,6,4,15,5,492.4,31.49,54.22
1999,6,4,15,10,726,31.69,53.48
1999,6,4,15,15,751,31.91,51.59
1999,6,4,15,20,675.5,32.43,50.29
1999,6,4,15,25,418.6,32.38,51.22
1999,6,4,15,30,662.9,32.13,51.38
1999,6,4,15,35,451.6,32.17,51.04
1999,6,4,15,40,671.3,31.94,51.28
1999,6,4,15,45,665.7,32.07,48.98
1999,6,4,15,50,522.7,32.2,49.69
1999,6,4,15,55,576.1,32.14,50.08
1999,6,4,16,0,616.3,32.16,50.29
1999,6,4,16,5,457.5,32.28,50.32
1999,6,4,16,10,401.4,32.21,49.56
1999,6,4,16,15,465.2,32.12,49.09
1999,6,4,16,20,551.8,32.15,49.96
1999,6,4,16,25,549.6,32.26,50.97
1999,6,4,16,30,268.3,31.96,51.97
1999,6,4,16,35,501.5,31.63,53.88
1999,6,4,16,40,376.1,31.66,53.3
1999,6,4,16,45,440.1,31.67,52.92
1999,6,4,16,50,272.1,31.68,53.95
1999,6,4,16,55,281.6,31.59,53.29
1999,6,4,17,0,427.1,31.57,54.3
1999,6,4,17,5,418.8,31.88,53.45
1999,6,4,17,10,248.7,31.86,52.79
1999,6,4,17,15,363.2,31.72,53.72
1999,6,4,17,20,362.6,31.67,53.83
1999,6,4,17,25,206.8,31.54,52.98
1999,6,4,17,30,283.3,31.38,54.57
1999,6,4,17,35,311.1,31.33,54.67
1999,6,4,17,40,270.8,31.35,52.91
1999,6,4,17,45,268,31.29,53.56
1999,6,4,17,50,250.6,31.27,53.86
1999,6,4,17,55,161.2,31.28,54.34
1999,6,4,18,0,210.3,31.2,55.54
1999,6,4,18,5,240.4,31.18,55.46
1999,6,4,18,10,189.3,31.07,55.53
1999,6,4,18,15,171.1,30.9,56.85
1999,6,4,18,20,102.3,30.78,57.54
1999,6,4,18,25,44.25,30.55,58.32
1999,6,4,18,30,46.29,30.41,58.92
1999,6,4,18,35,70.5,30.29,59.08
1999,6,4,18,40,99.2,30.29,57.75
1999,6,4,18,45,88,30.38,57.62
1999,6,4,18,50,73.7,30.38,58.17
1999,6,4,18,55,59.96,30.19,60.12
1999,6,4,19,0,46.24,29.98,62.12
1999,6,4,19,5,34.52,29.79,63.32
1999,6,4,19,10,25.2,29.64,63.98
1999,6,4,19,15,17.56,29.5,64.71
1999,6,4,19,20,11.93,29.35,65.44
1999,6,4,19,25,7.64,29.25,66.03
1999,6,4,19,30,4.75,29.16,66.17
1999,6,4,19,35,2.8,29.08,65.48
1999,6,4,19,40,1.57,28.95,65.33
1999,6,4,19,45,0.82,28.81,65.56
1999,6,4,19,50,0.44,28.7,66.02
1999,6,4,19,55,0.34,28.56,67.15
1999,6,4,20,0,0.28,28.45,68.18
1999,6,4,20,5,0.25,28.3,69.72
1999,6,4,20,10,0.24,28.14,70.7
1999,6,4,20,15,0.25,28.03,71.2
1999,6,4,20,20,0.24,27.92,71.7
1999,6,4,20,25,0.23,27.82,72.1
1999,6,4,20,30,0.22,27.71,72.7
1999,6,4,20,35,0.21,27.62,73.2
1999,6,4,20,40,0.18,27.53,73.5
1999,6,4,20,45,0.18,27.44,74
1999,6,4,20,50,0.18,27.36,74.7
1999,6,4,20,55,0.19,27.28,75.1
1999,6,4,21,0,0.15,27.22,75.6
1999,6,4,21,5,0.17,27.13,76.1
1999,6,4,21,10,0.13,27.03,76.7
1999,6,4,21,15,0.13,26.94,77.2
1999,6,4,21,20,0.18,26.83,77.7
1999,6,4,21,25,0.14,26.76,78.3
1999,6,4,21,30,0.13,26.7,78.6
1999,6,4,21,35,0.13,26.57,79.7
1999,6,4,21,40,0.14,26.42,80.8
1999,6,4,21,45,0.11,26.34,81.6
1999,6,4,21,50,0.11,26.25,82.4
1999,6,4,21,55,0.12,26.2,82.9
1999,6,4,22,0,0.12,26.11,83.4
1999,6,4,22,5,0.08,26.03,83.9
1999,6,4,22,10,0.09,25.96,84.6
1999,6,4,22,15,0.1,25.93,85
1999,6,4,22,20,0.07,25.88,85.4
1999,6,4,22,25,0.08,25.8,85.5
1999,6,4,22,30,0.08,25.73,86.1
1999,6,4,22,35,0.09,25.67,86.6
1999,6,4,22,40,0.07,25.65,87
1999,6,4,22,45,0.02,25.62,87.4
1999,6,4,22,50,0.06,25.57,87.9
1999,6,4,22,55,0.06,25.48,88.2
1999,6,4,23,0,0.06,25.42,88.6
1999,6,4,23,5,0.04,25.35,89.1
1999,6,4,23,10,0.07,25.35,89.3
1999,6,4,23,15,0.03,25.27,89.8
1999,6,4,23,20,0.04,25.22,90.2
1999,6,4,23,25,0.05,25.17,90.6
1999,6,4,23,30,0.05,25.17,90.9
1999,6,4,23,35,0.02,25.14,91.2
1999,6,4,23,40,0.04,25.14,91.5
1999,6,4,23,45,0.07,25.13,91.6
1999,6,4,23,50,0.05,25.12,91.8
1999,6,4,23,55,0.04,25.07,92.1
1999,6,5,0,0,0.02,25.09,92.1
1999,6,5,0,5,0.01,25.1,91.9
1999,6,5,0,10,0.03,25.09,91.8
1999,6,5,0,15,0.02,25.08,91.9
1999,6,5,0,20,0.02,25.09,91.9
1999,6,5,0,25,0.03,25.09,91.9
1999,6,5,0,30,0.01,25.1,91.9
1999,6,5,0,35,0.03,25.11,91.6
1999,6,5,0,40,0.02,25.16,91.5
1999,6,5,0,45,0.02,25.18,91.4
1999,6,5,0,50,0.02,25.16,91.3
1999,6,5,0,55,0.03,25.17,91.4
1999,6,5,1,0,0.03,25.17,90.9
1999,6,5,1,5,0.02,25.19,90.6
1999,6,5,1,10,0.04,25.19,90.1
1999,6,5,1,15,0.03,25.21,90.1
1999,6,5,1,20,0.01,25.19,89.9
1999,6,5,1,25,0.01,25.16,90.2
1999,6,5,1,30,0.02,25.18,89.8
1999,6,5,1,35,0.03,25.19,89.8
1999,6,5,1,40,0.02,25.18,89.5
1999,6,5,1,45,0.02,25.18,89.2
1999,6,5,1,50,0.03,25.22,89.3
1999,6,5,1,55,0.02,25.22,89.2
1999,6,5,2,0,0.02,25.21,89.8
1999,6,5,2,5,0.04,25.2,89.8
1999,6,5,2,10,0.05,25.19,89.7
1999,6,5,2,15,0.02,25.16,89.9
1999,6,5,2,20,0.02,25.19,90
1999,6,5,2,25,0.03,25.22,90.1
1999,6,5,2,30,0.01,25.22,90.1
1999,6,5,2,35,0.04,25.19,89.9
1999,6,5,2,40,0,25.16,89.7
1999,6,5,2,45,0.02,25.16,89.7
1999,6,5,2,50,0.04,25.15,89.9
1999,6,5,2,55,0.03,25.17,90.1
1999,6,5,3,0,0.02,25.18,89.9
1999,6,5,3,5,0.03,25.18,90.1
1999,6,5,3,10,0.03,25.2,89.6
1999,6,5,3,15,0.02,25.14,89.1
1999,6,5,3,20,0.03,25.13,89.3
1999,6,5,3,25,0.01,25.13,89.5
1999,6,5,3,30,0.03,25.11,89.6
1999,6,5,3,35,0.03,25.1,89.7
1999,6,5,3,40,0.02,25.1,89.9
1999,6,5,3,45,0.02,25.1,89.8
1999,6,5,3,50,0.03,25.09,90
1999,6,5,3,55,0.07,25.09,90.2
1999,6,5,4,0,0.02,25.08,90.3
1999,6,5,4,5,0.04,25.09,90.4
1999,6,5,4,10,0.03,25.08,90.2
1999,6,5,4,15,0.02,25.07,90.3
1999,6,5,4,20,0.03,25.07,90.6
1999,6,5,4,25,0.04,25.03,90.5
1999,6,5,4,30,0.02,25,90
1999,6,5,4,35,0.01,25.01,89.8
1999,6,5,4,40,0.01,24.98,90
1999,6,5,4,45,0,24.96,90.3
1999,6,5,4,50,0.02,24.94,90.2
1999,6,5,4,55,0.03,24.9,90.4
1999,6,5,5,0,0,24.89,90.7
1999,6,5,5,5,0.05,24.88,90.7
1999,6,5,5,10,0.11,24.89,90.7
1999,6,5,5,15,0.38,24.91,90.6
1999,6,5,5,20,1.66,24.93,90.5
1999,6,5,5,25,4.24,24.93,90.2
1999,6,5,5,30,5.57,24.97,90.3
1999,6,5,5,35,6.06,24.97,90.2
1999,6,5,5,40,8.97,24.96,90.5
1999,6,5,5,45,14.18,24.93,90.5
1999,6,5,5,50,17.66,24.94,90.8
1999,6,5,5,55,23.16,24.95,90.9
1999,6,5,6,0,29.49,24.98,90.9
1999,6,5,6,5,33.51,25.02,91.1
1999,6,5,6,10,33.09,25.01,91
1999,6,5,6,15,44.52,25.02,91.3
1999,6,5,6,20,56.71,25.02,91
1999,6,5,6,25,37.55,25.05,90.9
1999,6,5,6,30,40.33,25.07,90.9
1999,6,5,6,35,103.9,25.09,90.5
1999,6,5,6,40,111.4,25.18,89.7
1999,6,5,6,45,141.2,25.23,89.2
1999,6,5,6,50,156.5,25.28,89.4
1999,6,5,6,55,147,25.31,89.4
1999,6,5,7,0,179,25.33,88.7
1999,6,5,7,5,147.1,25.41,88
1999,6,5,7,10,106,25.39,87.8
1999,6,5,7,15,117,25.38,87.2
1999,6,5,7,20,83.4,25.43,87.1
1999,6,5,7,25,189.8,25.49,86.6
1999,6,5,7,30,130.9,25.61,85.9
1999,6,5,7,35,100,25.66,85.3
1999,6,5,7,40,92.5,25.68,85.4
1999,6,5,7,45,62.02,25.74,85
1999,6,5,7,50,71.6,25.72,84.1
1999,6,5,7,55,86,25.8,83.7
1999,6,5,8,0,146.1,25.87,83.3
1999,6,5,8,5,87.7,25.99,80.2
1999,6,5,8,10,85.6,26.12,79.8
1999,6,5,8,15,148.7,26.17,79.7
1999,6,5,8,20,352.9,26.29,78.7
1999,6,5,8,25,310.6,26.48,77.8
1999,6,5,8,30,208.7,26.48,77.9
1999,6,5,8,35,438.6,26.58,77.4
1999,6,5,8,40,562.8,26.97,76.8
1999,6,5,8,45,557.3,27.23,76.2
1999,6,5,8,50,569.5,27.38,74.7
1999,6,5,8,55,585,27.48,73
1999,6,5,9,0,619.6,27.59,72.8
1999,6,5,9,5,631.1,27.77,71.6
1999,6,5,9,10,633.3,27.74,71.1
1999,6,5,9,15,669.9,27.82,71.3
1999,6,5,9,20,718,28.21,69.94
1999,6,5,9,25,669,28.3,68.3
1999,6,5,9,30,687.6,28.24,68.02
1999,6,5,9,35,749,28.5,68.13
1999,6,5,9,40,714,28.78,67.87
1999,6,5,9,45,472.9,28.69,67.85
1999,6,5,9,50,435.4,28.51,69.67
1999,6,5,9,55,650.6,28.48,70.7
1999,6,5,10,0,571.5,28.59,69.47
1999,6,5,10,5,659.3,28.77,69.16
1999,6,5,10,10,778,28.92,66.38
1999,6,5,10,15,387.3,28.94,67.23
1999,6,5,10,20,329.4,28.96,66.92
1999,6,5,10,25,464.5,28.93,65.74
1999,6,5,10,30,718,29.12,66.28
1999,6,5,10,35,899,29.19,65.98
1999,6,5,10,40,897,29.53,63.18
1999,6,5,10,45,867,29.53,63.37
1999,6,5,10,50,922,29.61,62.7
1999,6,5,10,55,811,29.84,62.14
1999,6,5,11,0,915,29.94,61.12
1999,6,5,11,5,914,29.99,61.59
1999,6,5,11,10,941,30.26,60.67
1999,6,5,11,15,930,30.44,58.99
1999,6,5,11,20,985,30.35,59.4
1999,6,5,11,25,908,30.24,58.75
1999,6,5,11,30,937,30.48,57.37
1999,6,5,11,35,979,30.88,54.46
1999,6,5,11,40,909,31.05,52.39
1999,6,5,11,45,1020,30.93,52.45
1999,6,5,11,50,833,31.12,52.78
1999,6,5,11,55,816,31.13,53.5
1999,6,5,12,0,800,31.3,52.69
1999,6,5,12,5,459,31.18,54.48
1999,6,5,12,10,401.1,30.89,56
1999,6,5,12,15,871,31.05,55.47
1999,6,5,12,20,951,31.26,54.63
1999,6,5,12,25,829,31.52,53.2
1999,6,5,12,30,979,31.54,54.07
1999,6,5,12,35,789,31.44,55.97
1999,6,5,12,40,684.2,31.33,56.62
1999,6,5,12,45,830,31.44,55.9
1999,6,5,12,50,869,31.44,54.67
1999,6,5,12,55,854,31.61,53.58
1999,6,5,13,0,673.3,31.52,53.4
1999,6,5,13,5,823,31.59,52.1
1999,6,5,13,10,947,31.87,51.54
1999,6,5,13,15,847,31.98,51.17
1999,6,5,13,20,589,31.85,49.79
1999,6,5,13,25,928,31.82,50.58
1999,6,5,13,30,557.7,32,51.49
1999,6,5,13,35,616.8,31.95,52.1
1999,6,5,13,40,794,31.88,51.7
1999,6,5,13,45,954,32.08,51.1
1999,6,5,13,50,911,32.31,49.5
1999,6,5,13,55,899,32.07,50.02
1999,6,5,14,0,712,32.11,50.9
1999,6,5,14,5,885,31.82,51.98
1999,6,5,14,10,765,32.12,51.07
1999,6,5,14,15,822,32.19,49.57
1999,6,5,14,20,819,32.2,49.45
1999,6,5,14,25,804,32.4,49.01
1999,6,5,14,30,596.3,32.35,50.32
1999,6,5,14,35,835,31.99,51.13
1999,6,5,14,40,830,32.25,50.38
1999,6,5,14,45,781,32.27,50.01
1999,6,5,14,50,741,32.16,50.44
1999,6,5,14,55,769,32.13,48.78
1999,6,5,15,0,657,32.09,48.64
1999,6,5,15,5,772,32.11,47.65
1999,6,5,15,10,659.4,32.19,46.97
1999,6,5,15,15,722,32.06,46.36
1999,6,5,15,20,696.9,32.02,45.76
1999,6,5,15,25,701,32.05,45.66
1999,6,5,15,30,683.1,32.04,46.03
1999,6,5,15,35,646.4,32.13,45.83
1999,6,5,15,40,652.6,32.3,45.81
1999,6,5,15,45,640.1,32.41,46.31
1999,6,5,15,50,628.8,32.38,44.48
1999,6,5,15,55,621.7,32.43,44.51
1999,6,5,16,0,604.7,32.33,45.41
1999,6,5,16,5,596.3,32.14,44.1
1999,6,5,16,10,582.5,32.1,44.59
1999,6,5,16,15,566.7,32.12,46.19
1999,6,5,16,20,518.5,31.94,47.67
1999,6,5,16,25,457.1,31.96,48.51
1999,6,5,16,30,347.8,31.96,50.29
1999,6,5,16,35,196.2,31.57,51.17
1999,6,5,16,40,365,31.44,51.41
1999,6,5,16,45,457,31.64,49.04
1999,6,5,16,50,467.4,31.78,49.39
1999,6,5,16,55,313.6,31.72,50.77
1999,6,5,17,0,392.5,31.61,51.94
1999,6,5,17,5,164.3,31.34,51.03
1999,6,5,17,10,305.2,31.17,51.3
1999,6,5,17,15,366.7,31.23,51.22
1999,6,5,17,20,363.8,31.19,51.95
1999,6,5,17,25,339.6,31.27,52.47
1999,6,5,17,30,323.4,31.34,51.14
1999,6,5,17,35,318,31.27,52.24
1999,6,5,17,40,308.7,31.15,53.73
1999,6,5,17,45,308.3,31.15,54.64
1999,6,5,17,50,285.1,31.06,54.6
1999,6,5,17,55,194.4,30.99,54.73
1999,6,5,18,0,199.2,30.79,54.02
1999,6,5,18,5,212.9,30.78,54.66
1999,6,5,18,10,198.1,30.78,54.18
1999,6,5,18,15,177.2,30.71,54.31
1999,6,5,18,20,161.9,30.6,53.81
1999,6,5,18,25,145,30.45,54.94
1999,6,5,18,30,125.5,30.43,55.39
1999,6,5,18,35,93.3,30.29,55.86
1999,6,5,18,40,61.6,30.21,56.12
1999,6,5,18,45,59.12,30.09,56.29
1999,6,5,18,50,49.1,29.98,57.11
1999,6,5,18,55,21.93,29.87,57.73
1999,6,5,19,0,19.4,29.76,58.39
1999,6,5,19,5,20.17,29.67,58.66
1999,6,5,19,10,26.61,29.53,59.65
1999,6,5,19,15,13.81,29.4,61.22
1999,6,5,19,20,7.79,29.26,62.88
1999,6,5,19,25,4.99,29.17,63.68
1999,6,5,19,30,2.66,29.05,64.4
1999,6,5,19,35,1.51,28.91,65.22
